REF_DATE,"Apple juice, 1.36 litres","Apples, 1 kilogram","Baby food, 128 millilitres","Bacon, 500 grams","Baked beans, canned, 398 millilitres","Bananas, 1 kilogram",Bathroom tissue (4 rolls),"Blade roast, 1 kilogram","Bread, 675 grams","Butter, 454 grams","Canned salmon, 213 grams","Carrots, 1 kilogram","Chicken, 1 kilogram",Cigarettes (200),"Coffee, instant, 200 grams","Coffee, roasted, 300 grams","Cooking or salad oil, 1 litre","Corn flakes, 675 grams","Deodorant, 60 grams","Eggs, 1 dozen","Evaporated milk, 385 millilitres",Facial tissue (200 tissues),"Flour, 2.5 kilograms","French fried potatoes, frozen, 1 kilogram","Ground beef, 1 kilogram","Homogenized milk, 4 litres","Ketchup, 1 litre","Macaroni, 500 grams","Mushrooms, 1 kilogram","Onions, 1 kilogram","Orange juice, 1 litre","Oranges, 1 kilogram",Paper towels (2 rolls),"Partly skimmed milk, 4 litres","Peanut butter, 500 grams","Pork chops, 1 kilogram","Potatoes, 4.54 kilograms","Prime rib roast, 1 kilogram","Processed cheese slices, 250 grams","Regular, unleaded gasoline at self-service stations, cents per litre","Round steak, 1 kilogram","Shampoo, 300 millilitres","Sirloin steak, 1 kilogram","Soda crackers, 450 grams","Soup, canned, 284 millilitres","Stewing beef, 1 kilogram","Sugar, white, 2 kilograms",Tea (72 bags),"Tomato juice, 1.36 litres","Tomatoes, canned, 796 millilitres","Toothpaste, 100 millilitres","Wieners, 450 grams"
2015-07,2.4724999999999997,4.427499999999999,1.058,7.2909999999999995,1.541,1.9665,3.013,19.0095,3.404,5.289999999999999,5.382,2.553,8.786,111.044,7.773999999999999,7.428999999999999,4.83,5.4624999999999995,5.082999999999999,3.8179999999999996,2.1965,3.0244999999999997,5.864999999999999,3.128,14.455499999999999,,3.8754999999999997,1.8974999999999997,9.912999999999998,2.093,4.7725,4.14,2.9784999999999995,,4.117,14.685499999999998,6.658499999999999,35.6615,3.3465,136.96499999999997,21.988,4.4159999999999995,28.807499999999997,3.404,1.2994999999999999,19.9525,3.2314999999999996,5.175,2.875,1.8515,2.8979999999999997,4.956499999999999
2015-08,2.4265,4.6,1.0695,7.6475,1.5755,1.9779999999999998,3.0014999999999996,18.515,3.4154999999999998,5.243999999999999,5.382,2.2769999999999997,8.7975,111.37749999999998,8.210999999999999,7.475,4.8069999999999995,5.681,5.014,3.8295,2.1965,2.9784999999999995,5.945499999999999,3.013,14.559,,3.9789999999999996,1.8859999999999997,9.9245,2.4494999999999996,4.7725,4.1285,3.0589999999999997,,4.162999999999999,14.9385,6.9575,36.2825,3.1624999999999996,132.25,21.746499999999997,4.4735,27.668999999999997,3.4499999999999997,1.3224999999999998,20.0215,3.2314999999999996,5.3015,2.9094999999999995,1.8859999999999997,2.8289999999999997,4.7725
2015-09,2.392,4.714999999999999,1.0924999999999998,7.659,1.472,1.9549999999999998,3.0014999999999996,18.572499999999998,3.4154999999999998,5.3935,5.3015,2.116,9.039,111.91799999999998,7.923499999999999,7.4635,4.7725,5.52,5.048499999999999,3.8524999999999996,2.1849999999999996,3.105,6.002999999999999,3.0704999999999996,14.904,,4.048,1.8399999999999999,10.0395,2.3114999999999997,4.784,3.9905,3.0014999999999996,,4.301,15.133999999999999,6.946,35.995,3.2775,121.66999999999999,21.9075,4.438999999999999,27.899,3.5074999999999994,1.265,19.7915,3.2544999999999997,5.313,2.875,1.8974999999999997,2.8635,4.749499999999999
2015-10,2.415,4.760999999999999,1.081,7.888999999999999,1.564,1.9434999999999998,2.9899999999999998,19.147499999999997,3.4385,5.3705,5.140499999999999,2.024,8.993,111.60749999999999,8.2225,7.452,4.691999999999999,5.75,5.1979999999999995,3.8295,2.139,3.1165,5.6579999999999995,3.128,15.2145,6.347999999999999,3.9675,1.863,10.0165,2.1965,4.669,4.0825,2.9899999999999998,5.669499999999999,4.2435,15.248999999999999,6.531999999999999,35.374,3.4499999999999997,119.485,22.218,4.4965,28.450999999999997,3.4154999999999998,1.2535,19.8605,3.1854999999999998,5.1635,2.5414999999999996,1.817,2.921,4.887499999999999
2015-11,2.3114999999999997,4.7379999999999995,1.058,7.6705,1.4605,1.9319999999999997,3.013,18.929,3.4154999999999998,5.404999999999999,5.220999999999999,2.0355,8.9355,112.18249999999999,7.9925,7.371499999999999,4.749499999999999,5.611999999999999,5.1865,3.8639999999999994,2.1505,3.036,5.5889999999999995,3.0704999999999996,14.788999999999998,6.347999999999999,4.1285,1.8515,10.327,2.1965,4.714999999999999,4.105499999999999,2.9555,5.669499999999999,4.2665,14.8235,6.4399999999999995,35.465999999999994,3.3465,119.255,21.965,4.5195,28.347499999999997,3.4385,1.265,19.526999999999997,3.1739999999999995,5.3015,2.8405,1.7479999999999998,2.9324999999999997,5.0024999999999995
2015-12,2.3459999999999996,4.853,1.0924999999999998,7.773999999999999,1.541,1.9204999999999999,3.0014999999999996,19.043999999999997,3.4154999999999998,5.359,5.1865,2.0814999999999997,8.854999999999999,112.17099999999999,7.8084999999999996,7.440499999999999,4.749499999999999,5.761499999999999,5.048499999999999,3.8639999999999994,2.1734999999999998,3.0704999999999996,5.5085,3.082,14.719999999999999,6.347999999999999,4.117,1.863,10.142999999999999,2.1849999999999996,4.7725,4.1514999999999995,2.944,5.669499999999999,4.3469999999999995,15.053499999999998,6.693,36.6965,3.4154999999999998,113.96499999999999,21.436,4.5424999999999995,27.784,3.4499999999999997,1.2994999999999999,19.2395,2.9555,5.359,2.7715,1.8974999999999997,2.9324999999999997,4.968
2016-01,2.3689999999999998,5.0255,1.0924999999999998,7.7395,1.4489999999999998,1.9665,2.9094999999999995,19.205,3.4959999999999996,5.485499999999999,5.037,2.139,8.671,112.8265,7.785499999999999,7.440499999999999,4.8185,5.8765,5.175,3.9215,2.231,3.0589999999999997,6.002999999999999,3.0475,14.6625,6.336499999999999,4.036499999999999,1.8054999999999999,10.2235,2.3,4.7379999999999995,4.036499999999999,2.9899999999999998,5.6579999999999995,4.2204999999999995,14.9385,6.727499999999999,36.891999999999996,3.2199999999999998,106.48999999999998,21.574,4.5885,27.6805,3.4385,1.2305,18.951999999999998,3.1854999999999998,5.289999999999999,2.8405,1.8285,3.0244999999999997,4.910499999999999
2016-02,2.3804999999999996,5.037,1.0924999999999998,7.716499999999999,1.541,1.9665,3.0014999999999996,19.481,3.4154999999999998,5.669499999999999,5.2555,2.461,8.440999999999999,113.97649999999999,7.843,7.440499999999999,4.7725,5.888,5.220999999999999,3.8409999999999997,2.1965,3.0704999999999996,5.8995,2.9669999999999996,14.512999999999998,6.5089999999999995,4.071,1.7594999999999998,10.3155,2.4955,4.531,4.071,3.0014999999999996,5.8534999999999995,4.255,14.386499999999998,6.4975,36.294,3.312,99.705,22.125999999999998,4.5424999999999995,27.450499999999998,3.4614999999999996,1.242,19.1705,3.1395,5.232499999999999,2.8059999999999996,1.8859999999999997,3.0244999999999997,4.956499999999999
2016-03,2.4379999999999997,5.2095,1.0924999999999998,7.923499999999999,1.564,1.9665,3.036,19.7915,3.4959999999999996,5.6579999999999995,5.129,2.5875,8.648,115.7475,8.038499999999999,7.475,4.853,5.6465,5.278499999999999,3.7719999999999994,2.2194999999999996,3.2085,5.75,3.0014999999999996,15.076499999999998,6.474499999999999,4.1514999999999995,1.7939999999999998,10.074,2.6104999999999996,4.8069999999999995,3.9905,2.9899999999999998,5.8534999999999995,4.232,14.95,6.715999999999999,37.0415,3.3349999999999995,105.685,22.654999999999998,4.577,28.266999999999996,3.473,1.2765,19.492499999999996,3.0934999999999997,5.2555,2.9094999999999995,1.8399999999999999,3.0014999999999996,4.910499999999999
2016-04,2.3804999999999996,5.1175,1.081,7.8545,1.5294999999999999,1.9665,3.0014999999999996,19.481,3.5189999999999997,5.704,5.06,2.6104999999999996,8.648,115.8395,7.831499999999999,7.382999999999999,4.7379999999999995,5.6465,5.1635,3.8179999999999996,2.2769999999999997,3.082,5.8765,3.036,14.696999999999997,6.4399999999999995,3.9559999999999995,1.771,9.866999999999999,2.53,4.6114999999999995,3.7949999999999995,3.0014999999999996,5.8305,4.14,14.329,6.8885,37.0415,3.2659999999999996,114.99999999999999,22.011,4.4965,28.427999999999997,3.4959999999999996,1.2765,19.872,3.1969999999999996,5.335999999999999,2.8405,1.9089999999999998,3.0475,5.082999999999999
2016-05,2.415,5.048499999999999,1.1039999999999999,7.935,1.518,1.9089999999999998,2.9324999999999997,19.538499999999996,3.4959999999999996,5.669499999999999,5.0255,2.7139999999999995,8.6595,115.94299999999998,7.866,7.2795,4.83,5.7844999999999995,5.243999999999999,3.8295,2.2655,3.2085,5.956999999999999,3.0244999999999997,14.6165,6.4515,3.8869999999999996,1.8054999999999999,10.177499999999998,2.576,4.714999999999999,3.726,3.0014999999999996,5.864999999999999,4.048,14.237,7.003499999999999,36.983999999999995,3.1969999999999996,119.71499999999999,21.9075,4.5655,28.841999999999995,3.5074999999999994,1.2765,19.825999999999997,3.1739999999999995,5.2555,2.8864999999999994,1.7939999999999998,3.1165,4.9334999999999996
2016-06,2.4034999999999997,5.1175,1.0924999999999998,7.797,1.5294999999999999,1.8974999999999997,2.9899999999999998,19.124499999999998,3.4959999999999996,5.577499999999999,4.956499999999999,2.783,8.648,116.219,7.8545,7.314,4.784,5.681,5.094499999999999,3.8295,2.231,3.1395,5.818999999999999,3.082,14.133499999999998,6.4515,3.8064999999999998,1.8054999999999999,10.051,2.576,4.5424999999999995,3.9675,3.0704999999999996,5.864999999999999,3.9559999999999995,14.075999999999999,7.5095,36.409,3.2199999999999998,124.88999999999999,21.056499999999996,4.324,28.772999999999996,3.6109999999999998,1.2765,19.526999999999997,3.1624999999999996,5.289999999999999,2.921,1.8744999999999998,3.0704999999999996,4.887499999999999
2016-07,2.461,5.014,1.1039999999999999,7.797,1.518,1.8974999999999997,3.0475,19.343,3.473,5.669499999999999,5.152,2.8289999999999997,8.866499999999998,116.42599999999999,7.866,7.256499999999999,4.760999999999999,5.6579999999999995,5.1175,3.8639999999999994,2.2079999999999997,3.0934999999999997,5.807499999999999,3.082,14.087499999999999,6.5089999999999995,3.8524999999999996,1.8285,9.763499999999999,3.082,4.622999999999999,3.9444999999999997,3.0589999999999997,5.8995,4.093999999999999,14.834999999999999,8.038499999999999,36.7195,3.105,117.41499999999998,21.1485,4.508,27.8875,3.565,1.3109999999999997,19.458000000000002,3.2659999999999996,5.416499999999999,2.875,1.8859999999999997,3.082,4.714999999999999
2016-08,2.4379999999999997,5.152,1.0924999999999998,7.9464999999999995,1.5065,1.863,3.0704999999999996,18.745,3.4385,5.6579999999999995,5.082999999999999,2.553,8.6135,116.57549999999999,7.969499999999999,7.2795,4.8069999999999995,5.7844999999999995,5.232499999999999,3.8524999999999996,2.2079999999999997,3.1854999999999998,5.818999999999999,3.0934999999999997,14.018499999999998,6.5089999999999995,3.9444999999999997,1.8054999999999999,10.0165,3.105,4.691999999999999,3.9444999999999997,3.0589999999999997,5.8995,4.093999999999999,14.489999999999998,8.199499999999999,35.925999999999995,3.0704999999999996,117.185,21.067999999999998,4.438999999999999,27.312499999999996,3.6799999999999997,1.3224999999999998,19.0095,3.312,5.382,2.875,1.8285,3.0014999999999996,4.714999999999999
2016-09,2.3689999999999998,5.037,1.0924999999999998,7.888999999999999,1.4605,1.8285,2.9094999999999995,18.2275,3.3579999999999997,5.5545,5.0255,2.254,8.578999999999999,117.047,7.6819999999999995,7.1415,4.553999999999999,5.5085,5.1635,3.8754999999999997,2.139,3.1624999999999996,5.611999999999999,2.9669999999999996,14.26,6.4515,3.8064999999999998,1.7249999999999999,9.936,2.4379999999999997,4.6114999999999995,3.9099999999999997,3.0244999999999997,5.8765,3.933,14.4325,7.406,36.064,3.0934999999999997,118.21999999999998,20.5275,4.4505,27.588499999999996,3.5534999999999997,1.2765,18.515,3.2199999999999998,5.129,2.8405,1.817,3.082,4.956499999999999
2016-10,2.3459999999999996,4.5885,1.0924999999999998,7.566999999999999,1.564,1.8399999999999999,2.9784999999999995,18.5495,3.2889999999999997,5.359,4.8645000000000005,2.0355,8.6595,117.85199999999999,7.8545,7.1645,4.531,5.416499999999999,5.2555,3.542,2.1505,3.1969999999999996,5.427999999999999,3.013,14.213999999999999,6.4975,3.8064999999999998,1.6789999999999998,10.0625,2.1045,4.4045,3.9099999999999997,3.0475,5.8995,3.933,14.133499999999998,7.0954999999999995,35.098,3.2544999999999997,122.705,20.791999999999998,4.3815,27.300999999999995,3.5879999999999996,1.2765,18.5955,3.128,5.1865,2.691,1.7939999999999998,3.1624999999999996,5.152
2016-11,2.3574999999999995,4.508,1.1155,7.452,1.5065,1.817,2.9784999999999995,18.319499999999998,3.1969999999999996,5.359,5.0024999999999995,2.001,8.360499999999998,117.93249999999999,7.520999999999999,7.175999999999999,4.5885,5.3015,5.1175,3.5765,2.139,3.1624999999999996,5.473999999999999,3.0244999999999997,13.845999999999998,6.4399999999999995,3.8524999999999996,1.6789999999999998,10.200499999999998,2.0355,4.5424999999999995,4.162999999999999,2.9899999999999998,5.8305,3.9099999999999997,14.225499999999998,7.4174999999999995,35.753499999999995,3.1854999999999998,116.14999999999999,20.493,4.462,25.5415,3.5994999999999995,1.288,17.825,3.082,5.2095,2.8405,1.7594999999999998,3.2085,4.956499999999999
2016-12,2.323,4.427499999999999,1.1155,7.371499999999999,1.4489999999999998,1.7939999999999998,2.921,18.4115,3.2199999999999998,5.404999999999999,5.0024999999999995,2.0469999999999997,8.602,117.66799999999998,7.348499999999999,7.106999999999999,4.5655,5.1865,5.06,3.5189999999999997,2.1505,3.2085,5.3245,3.036,13.696499999999999,6.462999999999999,3.6914999999999996,1.6214999999999997,9.901499999999999,2.0469999999999997,4.6575,4.0825,3.0589999999999997,5.8765,3.8064999999999998,14.3405,7.543999999999999,35.8915,3.1395,120.63499999999999,20.0905,4.508,25.7025,3.6109999999999998,1.288,17.503,3.036,5.152,2.7944999999999998,1.7479999999999998,3.1165,5.048499999999999
2017-01,2.4265,4.393,1.1384999999999998,7.2909999999999995,1.4144999999999999,1.7939999999999998,2.852,18.296499999999998,3.2429999999999994,5.473999999999999,4.9334999999999996,2.1849999999999996,8.556,118.56499999999998,7.2909999999999995,7.233499999999999,4.669,5.3935,5.175,3.5304999999999995,2.139,3.1969999999999996,5.761499999999999,3.0244999999999997,13.719499999999998,6.462999999999999,3.7489999999999997,1.6905,9.717499999999998,2.0814999999999997,4.6805,3.8639999999999994,3.128,5.8534999999999995,3.8639999999999994,13.9725,7.624499999999999,36.018,3.1739999999999995,129.03,20.3205,4.508,25.403499999999998,3.5534999999999997,1.2305,17.503,3.2429999999999994,5.140499999999999,2.7485,1.7825,3.082,5.037
2017-02,2.392,4.438999999999999,1.1384999999999998,7.440499999999999,1.518,1.817,2.8979999999999997,18.699,3.2775,5.497,5.0255,2.2194999999999996,8.360499999999998,119.35849999999999,7.773999999999999,7.210499999999999,4.6345,5.313,5.3475,3.5534999999999997,2.1965,3.151,5.5889999999999995,2.9555,13.822999999999999,6.4975,3.7719999999999994,1.6674999999999998,9.844,2.139,4.714999999999999,3.8754999999999997,3.105,5.864999999999999,3.9905,13.754,7.6475,34.948499999999996,3.1739999999999995,122.475,20.5275,4.6,25.817499999999995,3.5994999999999995,1.2535,18.009,3.1624999999999996,5.2095,2.8175,1.7249999999999999,3.105,5.06
2017-03,2.3804999999999996,4.427499999999999,1.1384999999999998,7.6935,1.4949999999999999,1.817,2.921,18.6185,3.2314999999999996,5.635,5.037,2.3345,8.2455,119.508,7.877499999999999,7.406,4.5885,5.3015,5.3935,3.542,2.139,3.082,5.6465,2.944,14.0415,6.4975,3.6914999999999996,1.702,9.5565,2.2194999999999996,4.760999999999999,3.8179999999999996,3.0934999999999997,5.8765,3.9444999999999997,13.638999999999998,7.566999999999999,36.31699999999999,3.1624999999999996,121.89999999999999,20.354999999999997,4.6575,25.955499999999997,3.5534999999999997,1.288,18.054999999999996,3.2544999999999997,5.2095,2.8059999999999996,1.771,3.0704999999999996,4.898999999999999
2017-04,2.3689999999999998,4.4965,1.127,7.969499999999999,1.564,1.817,2.921,18.63,3.2085,5.611999999999999,5.037,2.4034999999999997,8.337499999999999,121.09499999999998,7.659,7.589999999999999,4.5195,5.473999999999999,5.278499999999999,3.5879999999999996,2.162,3.1739999999999995,5.577499999999999,2.9669999999999996,14.213999999999999,6.485999999999999,3.657,1.6789999999999998,9.6945,2.231,4.577,3.9675,3.0934999999999997,5.8765,3.8754999999999997,14.2945,7.440499999999999,34.799,3.1739999999999995,133.515,20.538999999999998,4.6114999999999995,26.104999999999997,3.6454999999999997,1.265,18.296499999999998,3.1969999999999996,5.1635,2.783,1.7825,3.1739999999999995,5.1175
2017-05,2.4034999999999997,4.577,1.1155,8.119,1.4489999999999998,1.8054999999999999,2.9555,18.538,3.1854999999999998,5.611999999999999,5.129,2.5875,8.2455,121.40549999999999,7.337,7.475,4.6,5.5889999999999995,5.3245,3.5879999999999996,2.1965,3.1395,5.842,2.9784999999999995,14.237,6.474499999999999,3.4844999999999997,1.702,9.901499999999999,2.323,4.784,4.3355,3.1165,5.864999999999999,3.7719999999999994,14.1565,7.797,35.374,3.0934999999999997,127.535,20.861,4.6114999999999995,26.967499999999998,3.634,1.3339999999999999,18.5955,3.381,5.243999999999999,2.8405,1.6905,3.1624999999999996,4.956499999999999
2017-06,2.4379999999999997,4.853,1.1155,7.9925,1.472,1.8054999999999999,2.9899999999999998,18.825499999999998,3.2429999999999994,5.681,5.094499999999999,2.6334999999999997,8.337499999999999,122.797,7.624499999999999,7.578499999999999,4.553999999999999,5.3705,5.382,3.6224999999999996,2.1849999999999996,3.2085,5.7385,2.9669999999999996,14.029999999999998,6.485999999999999,3.565,1.6789999999999998,10.004999999999999,2.507,4.7725,4.8415,3.0704999999999996,5.864999999999999,3.7375,14.306,8.257,36.937999999999995,2.9784999999999995,122.475,20.906999999999996,4.669,27.197499999999998,3.657,1.3109999999999997,19.0555,3.1854999999999998,5.2095,2.921,1.771,3.1739999999999995,4.8185
2017-07,2.415,4.9795,1.1039999999999999,7.8084999999999996,1.4834999999999998,1.7939999999999998,2.9669999999999996,18.894499999999997,3.2429999999999994,5.681,5.014,2.6104999999999996,8.487,122.99249999999999,7.7395,7.5095,4.6345,5.427999999999999,5.048499999999999,3.634,2.1965,3.2429999999999994,5.5889999999999995,2.9669999999999996,14.018499999999998,6.474499999999999,3.5994999999999995,1.7249999999999999,9.786499999999998,2.53,4.7725,4.714999999999999,3.0934999999999997,5.864999999999999,3.7834999999999996,14.501499999999998,8.6365,37.8925,2.9669999999999996,123.05,21.1255,4.553999999999999,26.8985,3.6914999999999996,1.2994999999999999,19.366,3.2085,5.289999999999999,2.875,1.7825,3.1624999999999996,4.8069999999999995
2017-08,2.415,5.1175,1.1155,8.337499999999999,1.472,1.7825,2.9899999999999998,18.584,3.2775,5.6465,4.956499999999999,2.5414999999999996,8.578999999999999,123.257,7.532499999999999,7.566999999999999,4.6575,5.531499999999999,5.313,3.634,2.162,3.1739999999999995,5.669499999999999,3.0244999999999997,14.2715,6.462999999999999,3.5994999999999995,1.6905,10.004999999999999,2.553,4.703499999999999,4.4159999999999995,3.128,5.8534999999999995,3.8524999999999996,14.685499999999998,8.866499999999998,36.455,2.944,126.15499999999999,20.723,4.622999999999999,26.311999999999998,3.6685,1.3224999999999998,19.481,3.1739999999999995,5.289999999999999,2.944,1.771,3.1165,4.8185
2017-09,2.4265,5.232499999999999,1.1155,8.5445,1.541,1.771,2.9094999999999995,18.445999999999998,3.2199999999999998,5.669499999999999,5.0024999999999995,2.2655,8.6365,123.36049999999999,7.923499999999999,7.428999999999999,4.646,5.2669999999999995,5.140499999999999,3.6224999999999996,2.1965,3.2775,5.3935,2.944,14.317499999999997,6.462999999999999,3.8179999999999996,1.6674999999999998,9.6945,2.3459999999999996,4.622999999999999,4.048,3.0934999999999997,5.864999999999999,3.6914999999999996,14.190999999999999,8.0845,35.63849999999999,2.9555,133.39999999999998,20.262999999999998,4.5195,26.944499999999998,3.6685,1.2994999999999999,18.3655,3.151,5.278499999999999,2.9324999999999997,1.817,3.1624999999999996,5.0255
2017-10,2.392,4.887499999999999,1.127,8.165,1.564,1.7939999999999998,2.9555,18.4,3.2314999999999996,5.543,5.06,2.1505,8.5215,123.71699999999998,8.096,7.440499999999999,4.577,5.382,5.2095,3.6224999999999996,2.1505,3.1739999999999995,5.404999999999999,2.9555,13.926499999999999,6.4515,3.7834999999999996,1.6674999999999998,9.763499999999999,2.2655,4.577,3.9905,3.082,5.818999999999999,3.6799999999999997,14.3405,7.6935,35.259,3.082,129.26,20.228499999999997,4.7379999999999995,26.174,3.6685,1.3339999999999999,18.2505,3.082,5.313,2.8059999999999996,1.7825,3.2199999999999998,5.175
2017-11,2.3689999999999998,4.5424999999999995,1.1384999999999998,7.7509999999999994,1.5755,1.7939999999999998,3.0014999999999996,18.940499999999997,3.1854999999999998,5.497,5.1175,1.9779999999999998,8.487,123.85499999999999,8.004,7.348499999999999,4.6114999999999995,5.3705,5.140499999999999,3.6914999999999996,2.1849999999999996,3.2659999999999996,5.3705,3.0244999999999997,14.202499999999999,6.462999999999999,3.8064999999999998,1.6674999999999998,9.797999999999998,2.1505,4.646,4.255,3.0475,5.8305,3.6454999999999997,14.1565,8.199499999999999,35.960499999999996,3.1854999999999998,138.92,20.504499999999997,4.577,25.299999999999997,3.6224999999999996,1.3224999999999998,18.331,3.0589999999999997,5.359,2.9094999999999995,1.817,3.151,5.175
2017-12,2.392,4.5655,1.15,7.6475,1.541,1.7939999999999998,3.0704999999999996,18.515,3.2659999999999996,5.497,5.0714999999999995,2.0814999999999997,8.739999999999998,123.92399999999999,8.1305,7.256499999999999,4.577,5.313,5.106,3.6454999999999997,2.1734999999999998,3.2314999999999996,5.2669999999999995,2.9784999999999995,14.0415,6.4399999999999995,3.7834999999999996,1.6214999999999997,9.8555,2.1734999999999998,4.6575,4.438999999999999,3.0704999999999996,5.8305,3.7375,14.420999999999998,8.325999999999999,36.4205,3.1624999999999996,134.435,20.872499999999995,4.6805,26.0935,3.6685,1.2765,17.7445,3.0934999999999997,5.313,2.8979999999999997,1.8054999999999999,3.2085,5.082999999999999
2018-01,2.3804999999999996,4.6575,1.1384999999999998,7.716499999999999,1.4605,1.7939999999999998,3.0475,18.054999999999996,3.2429999999999994,5.5889999999999995,5.278499999999999,2.1734999999999998,8.739999999999998,124.85549999999998,7.969499999999999,7.497999999999999,4.5885,5.3705,5.1979999999999995,3.6685,2.1734999999999998,3.2085,5.5889999999999995,3.013,14.018499999999998,6.4399999999999995,3.8754999999999997,1.656,9.6715,2.2079999999999997,4.622999999999999,4.278,3.1739999999999995,5.8305,3.6914999999999996,13.8575,8.038499999999999,36.811499999999995,3.0244999999999997,138.68999999999997,20.447,4.7265,26.1165,3.6685,1.3224999999999998,17.572,3.105,5.313,2.783,1.7479999999999998,3.2544999999999997,5.106
2018-02,2.392,4.691999999999999,1.1615,7.7509999999999994,1.5065,1.8054999999999999,3.0704999999999996,18.733499999999996,3.1624999999999996,5.5889999999999995,5.2555,2.3114999999999997,8.6135,125.79849999999999,8.5445,7.497999999999999,4.4965,5.7155,5.313,3.7144999999999997,2.2194999999999996,3.1969999999999996,5.497,2.9555,13.926499999999999,6.4515,3.8639999999999994,1.6674999999999998,9.7405,2.2079999999999997,4.508,4.2665,3.2429999999999994,5.864999999999999,3.7604999999999995,13.9495,8.2685,35.742,3.1165,137.655,20.7805,4.646,25.840499999999995,3.6685,1.2994999999999999,18.101,3.0934999999999997,5.427999999999999,2.8979999999999997,1.7825,3.2544999999999997,5.152
2018-03,2.3459999999999996,4.8185,1.1729999999999998,7.6475,1.4605,1.817,3.036,18.445999999999998,3.128,5.5085,5.2555,2.4494999999999996,8.452499999999999,128.869,8.648,7.359999999999999,4.5655,5.8765,5.4624999999999995,3.7144999999999997,2.1045,3.2889999999999997,5.473999999999999,2.944,13.915,6.4515,3.9215,1.7134999999999998,9.936,2.1965,4.5885,4.071,3.1969999999999996,5.864999999999999,3.7144999999999997,13.696499999999999,8.2455,36.3285,3.0475,141.56499999999997,20.5735,4.7955,25.668,3.542,1.265,17.802,2.9669999999999996,5.3015,2.8405,1.7249999999999999,3.2659999999999996,5.1979999999999995
2018-04,2.415,4.6345,1.2535,7.8084999999999996,1.518,1.817,3.0475,18.9865,3.1395,5.577499999999999,5.3705,2.6104999999999996,8.625,132.802,8.866499999999998,7.371499999999999,4.5195,6.072,5.3245,3.7144999999999997,2.1965,3.2659999999999996,5.635,2.944,14.409499999999998,6.4515,3.8754999999999997,1.6789999999999998,10.051,2.231,4.622999999999999,4.002,3.1395,5.8765,3.8064999999999998,14.145,8.2225,36.823,3.0589999999999997,151.33999999999997,21.275,4.8069999999999995,25.920999999999996,3.5534999999999997,1.265,18.4575,3.1165,5.3245,2.852,1.7594999999999998,3.2085,5.094499999999999
2018-05,2.2769999999999997,4.910499999999999,1.3684999999999998,7.866,1.4144999999999999,1.8515,3.0934999999999997,18.515,3.2085,5.359,5.1865,2.7369999999999997,8.142,134.4235,8.004,6.3134999999999994,4.0595,6.0489999999999995,5.3705,3.473,2.2655,3.381,5.4624999999999995,3.0704999999999996,13.8575,6.5435,4.0135,1.5755,9.809499999999998,2.0814999999999997,4.703499999999999,3.9675,3.2314999999999996,5.945499999999999,3.542,13.650499999999997,8.877999999999998,34.649499999999996,3.0244999999999997,156.285,20.125,4.749499999999999,25.909499999999998,3.6799999999999997,1.3569999999999998,17.916999999999998,3.1165,4.887499999999999,2.8979999999999997,1.6674999999999998,3.2429999999999994,4.8645000000000005
2018-06,2.2885,5.2095,1.38,7.555499999999999,1.3569999999999998,1.8515,3.0014999999999996,18.4575,3.1739999999999995,5.313,5.2669999999999995,2.8289999999999997,8.1305,136.0565,8.1305,6.198499999999999,3.8869999999999996,6.21,5.2669999999999995,3.5304999999999995,2.231,3.3349999999999995,5.278499999999999,3.128,13.9725,6.474499999999999,4.0249999999999995,1.6444999999999999,9.591,2.2079999999999997,4.760999999999999,4.4965,3.1969999999999996,5.8534999999999995,3.5189999999999997,13.937999999999999,9.154,34.7645,2.9094999999999995,152.835,20.1365,4.83,26.231499999999997,3.8869999999999996,1.288,18.158499999999997,2.9669999999999996,4.991,2.9324999999999997,1.702,3.1969999999999996,4.956499999999999
2018-07,2.392,5.4624999999999995,1.3915,7.8545,1.4375,1.8399999999999999,3.0014999999999996,18.124,3.1969999999999996,5.451,5.0255,2.9555,8.4065,135.9185,8.027,6.152499999999999,3.933,6.0489999999999995,5.3245,3.542,2.2655,3.3579999999999997,5.1979999999999995,3.0704999999999996,13.4665,6.531999999999999,4.117,1.6329999999999998,9.9935,2.3574999999999995,4.7379999999999995,4.438999999999999,3.1739999999999995,5.864999999999999,3.4959999999999996,14.2945,9.4415,34.442499999999995,2.9669999999999996,153.98499999999999,20.5275,4.760999999999999,27.048,3.7719999999999994,1.3109999999999997,17.848,3.0704999999999996,4.9795,2.9555,1.6789999999999998,3.2199999999999998,4.887499999999999
2018-08,2.3459999999999996,5.1979999999999995,1.426,8.348999999999998,1.3339999999999999,1.7939999999999998,3.0589999999999997,18.584,3.1739999999999995,5.3935,4.8185,2.7255,8.4065,135.861,8.234,6.060499999999999,4.0249999999999995,6.324999999999999,5.232499999999999,3.6224999999999996,2.254,3.657,5.3015,3.0704999999999996,14.006999999999998,6.4975,4.1514999999999995,1.6214999999999997,10.154499999999999,2.4724999999999997,4.898999999999999,4.5195,3.2775,5.842,3.5879999999999996,14.0415,9.683,34.431,3.013,151.57,20.216999999999995,4.7725,25.633499999999998,3.7719999999999994,1.3339999999999999,18.319499999999998,3.105,4.8759999999999994,2.8979999999999997,1.6444999999999999,3.2775,4.760999999999999
